,id,ro_dealerid,ro_vin,avg_ro_labor_price,avg_ro_parts_price,avg_customerpay,avg_customerpay_value,avg_warrantypay,avg_warrantypay_value,avg_otherpay,avg_otherpay_value,vehicle_warranty_date,vehicle_warranty_mileage,max_ro_mileage,recency,frequency,vehicle_age,last_service_date,cust_postal_code,cust_city,cust_state_code,retained_flag,vehicle_warranty_service_status,market_value,body_class,reliability,luxury,ronum,dealer_postal_code,distance,dealer_location_population,nearby_same_dealer,nearby_third_party
184258,11394245TBET34185S489570,4515,5TBET34185S489570,112.9,953.74,0.25,283.6325,0.5,567.265,0.25,283.6325,2008-06-01T00:00:00.0000000,36000,177986,29,1,13,2018-10-04T00:00:00.0000000,33404,RIVERA,FL,0,0,8367.21,7,73,0,110529,33403,19,110222,2,16
184259,402084035TDKY5G1XFS059141,4515,5TDKY5G1XFS059141,80.09,307.26,0.57,329.8592,0.145,12.963225,0.285,61.095075,2018-07-03T00:00:00.0000000,36000,46171,241,4,3,2018-03-06T00:00:00.0000000,33483,DELRAY BEACH,FL,0,1,32315.11,11,73,0,110529,33403,85,110222,2,16
184260,575753155TEUU42N65Z062287,4515,5TEUU42N65Z062287,0,0,0,0,0,0,1,0,2008-06-01T00:00:00.0000000,36000,67907,268,2,13,2018-02-07T00:00:00.0000000,33406,WEST PALM BEACH,FL,0,0,14109.42,7,73,0,110529,33403,18,110222,2,16
184261,25728466JTDKN3DU3E1835634,4515,JTDKN3DU3E1835634,37.74,0,0.333333333,31.66333333,0,0,0.666666667,0,2017-01-01T00:00:00.0000000,36000,32054,313,3,4,2017-12-24T00:00:00.0000000,33412-1771,WEST PALM BEACH,FL,0,0,15779.02,4,73,0,110529,33403,68,110222,2,16
184262,1115899JTDKDTB34C1009417,4515,JTDKDTB34C1009417,110.36,242.46,0.89,287.7011667,0,0,0.11,81.2955,2015-06-20T00:00:00.0000000,36000,58725,18,3,6,2018-10-15T00:00:00.0000000,33411,ROYAL PALM BEACH,FL,1,0,10861.92,4,73,0,110529,33403,51,110222,2,16
184263,1115899JTDKN3DU9C5447457,4515,JTDKN3DU9C5447457,188.03,45.86,0.675,148.44,0.125,42.065,0.2,14.83,2015-06-12T00:00:00.0000000,36000,80222,151,2,6,2018-06-04T00:00:00.0000000,33411,ROYAL PALM BEACH,FL,1,0,11414.53,8,73,0,110529,33403,58,110222,2,16
184264,766050644T1BE46K18U195827,4515,4T1BE46K18U195827,148.95,0,0.5,79.69,0,0,0.5,79.69,2011-01-01T00:00:00.0000000,36000,126430,119,1,10,2018-07-06T00:00:00.0000000,33407,WEST PALM BEACH,FL,0,0,7002.27,8,73,0,110529,33403,61,110222,2,16
184265,766050644T1BE46K97U169832,4515,4T1BE46K97U169832,338.3,0,0.75,300.4425,0.25,100.1475,0,0,2010-01-01T00:00:00.0000000,36000,128000,164,1,11,2018-05-22T00:00:00.0000000,33407,WEST PALM BEACH,FL,0,0,6414.39,8,73,0,110529,33403,19,110222,2,16
184266,665721304T1FA38P17U128790,4515,4T1FA38P17U128790,155,281.8,0.335,263.5311,0,0,0.665,189.7989,2010-01-01T00:00:00.0000000,36000,45276,58,2,11,2018-09-05T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,8664.76,2,73,0,110529,33403,61,110222,2,16
184267,11261224T1BF28B33U289814,4515,4T1BF28B33U289814,238.34,383.4,0,0,0.33,205.1742,0.67,416.5658,2006-06-01T00:00:00.0000000,36000,85093,4,1,15,2018-10-29T00:00:00.0000000,33477,JUPITER,FL,0,0,4748.55,8,73,0,110529,33403,84,110222,2,16
184268,290702694T1BK3DB2BU435349,4515,4T1BK3DB2BU435349,65.84,28.13,0.933333333,83.26066667,0,0,0.066666667,3.032666667,2014-11-25T00:00:00.0000000,36000,45244,349,3,7,2017-11-18T00:00:00.0000000,33455,HOBE SOUND,FL,1,0,14058.34,8,73,0,110529,33403,87,110222,2,16
184269,743257865TDZARFH1FS009317,4515,5TDZARFH1FS009317,38,134.13,0,0,0,0,1,184.18,2018-01-01T00:00:00.0000000,36000,53610,238,1,3,2018-03-09T00:00:00.0000000,33403,LAKE PARK,FL,1,0,20166.47,11,73,0,110529,33403,59,110222,2,16
184270,4314213JTEDW21A260009743,4515,JTEDW21A260009743,192.72,47.25,1,250.13,0,0,0,0,2009-01-01T00:00:00.0000000,36000,110722,717,1,12,2016-11-15T00:00:00.0000000,33458,JUPITER,FL,2,0,8392.11,11,73,0,110529,33403,61,110222,2,16
184271,783370894T1BK3EK6AU112418,4515,4T1BK3EK6AU112418,894.97,343.31,0.695,1188.2091,0,0,0.305,155.5359,2013-03-12T00:00:00.0000000,36000,121540,70,2,8,2018-08-24T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,1,0,8345.57,8,73,0,110529,33403,7,110222,2,16
184272,1126772JTEGP21AX50087079,4515,JTEGP21AX50087079,220.35,242.04,0.26,337.7842,0,0,0.74,95.27246667,2008-06-01T00:00:00.0000000,36000,80355,129,3,13,2018-06-26T00:00:00.0000000,33477,JUPITER,FL,1,0,9391.06,11,73,0,110529,33403,77,110222,2,16
184273,42992156JTMZK31V375006255,4515,JTMZK31V375006255,388.87,267.99,0.25,164.215,0.5,328.43,0.25,164.215,2010-01-01T00:00:00.0000000,36000,89169,336,1,11,2017-12-01T00:00:00.0000000,33412,WEST PALM BEACH,FL,2,0,7621.61,11,73,0,110529,33403,43,110222,2,16
184274,717148915TFRY5F18EX156248,4515,5TFRY5F18EX156248,171.9,323.37,0.903333333,422.4407333,0,0,0.096666667,106.1226,2017-06-14T00:00:00.0000000,36000,17267,159,3,4,2018-05-27T00:00:00.0000000,33462,LAKE WORTH,FL,1,0,26897.46,7,73,0,110529,33403,59,110222,2,16
184275,75083836JTDKDTB33E1561509,4515,JTDKDTB33E1561509,74.01,175.61,0.7,162.584,0,0,0.3,68.686,2017-01-01T00:00:00.0000000,36000,81790,50,4,4,2018-09-13T00:00:00.0000000,33460,LAKE WORTH,fl,1,0,11260.67,4,73,0,110529,33403,95,110222,2,16
184276,784345484T1BF1FK6EU467442,4515,4T1BF1FK6EU467442,43.28,154.93,0.875,175.92125,0,0,0.125,28.25375,2017-01-01T00:00:00.0000000,36000,57464,40,2,4,2018-09-23T00:00:00.0000000,33411,WEST PALM BEACH,FL,1,0,13803.3,8,73,0,110529,33403,92,110222,2,16
184277,535283944T1BF3EK2AU046700,4515,4T1BF3EK2AU046700,54.48,150.62,0.567,49.94506,0.033,47.2923,0.4,105.19164,2013-01-01T00:00:00.0000000,36000,111465,157,10,8,2018-05-29T00:00:00.0000000,33409,WEST PALM BEACH,FL,1,0,8213.62,8,73,0,110529,33403,38,110222,2,16
184278,75825036JTDKB20U177591636,4515,JTDKB20U177591636,60,0,0,0,0,0,1,60,2010-02-13T00:00:00.0000000,36000,84646,164,2,11,2018-05-22T00:00:00.0000000,33460,LAKE WORTH,FL,1,0,7197.27,4,73,0,110529,33403,53,110222,2,16
184279,766147942T3DFREV1FW324880,4515,2T3DFREV1FW324880,156.53,70.41,0.666666667,222.0033333,0,0,0.333333333,0,2018-01-01T00:00:00.0000000,36000,51442,4,3,3,2018-10-29T00:00:00.0000000,33477,JUPITER,FL,1,0,19357.9,11,73,0,110529,33403,23,110222,2,16
184280,784976974T1BF28B84U380112,4515,4T1BF28B84U380112,169.92,77.05,0.83,219.3358,0,0,0.17,44.9242,2007-01-01T00:00:00.0000000,36000,42590,78,1,14,2018-08-16T00:00:00.0000000,33477,JUPITER,FL,1,0,9291.04,8,73,0,110529,33403,93,110222,2,16
184281,567004054T1BF28B84U380112,4515,4T1BF28B84U380112,41.93,24.05,1,70.6,0,0,0,0,2007-01-01T00:00:00.0000000,36000,41764,314,1,14,2017-12-23T00:00:00.0000000,33477,JUPITER,FL,1,0,9322.83,8,73,0,110529,33403,86,110222,2,16
184282,11413882T1KR32E56C572723,4515,2T1KR32E56C572723,250.75,325.6,0.7925,373.168925,0.1075,40.552575,0.1,97.8435,2008-12-21T00:00:00.0000000,36000,88509,34,4,12,2018-09-29T00:00:00.0000000,33403,WEST PALM BEACH,FL,1,0,6879.21,4,73,0,110529,33403,99,110222,2,16
184283,11408344T1BE32K25U034107,4515,4T1BE32K25U034107,269.56,320.66,1,629.9533333,0,0,0,0,2008-06-01T00:00:00.0000000,36000,94709,95,3,13,2018-07-30T00:00:00.0000000,33407-3545,WEST PALM BEACH,FL,1,0,5738.63,8,73,0,110529,33403,14,110222,2,16
184284,11424814T1BE46K39U869011,4515,4T1BE46K39U869011,179.61,139.34,0.59375,314.770625,0.0625,4.70375,0.34375,13.129375,2012-01-01T00:00:00.0000000,36000,129734,32,8,9,2018-10-01T00:00:00.0000000,33411,WEST PALM BEACH,FL,1,0,7048.43,8,73,0,110529,33403,7,110222,2,16
184285,630900964T1BF3EK8BU123992,4515,4T1BF3EK8BU123992,110.65,222.71,0.815714286,119.7715286,0.071428571,103.2607143,0.112857143,119.2177571,2014-01-01T00:00:00.0000000,36000,95909,45,7,7,2018-09-18T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,1,0,9494.42,8,73,0,110529,33403,75,110222,2,16
184286,755277724T1BF1FK5EU810550,4515,4T1BF1FK5EU810550,51.99,27.99,1,85.58,0,0,0,0,2017-01-01T00:00:00.0000000,36000,68565,226,1,4,2018-03-21T00:00:00.0000000,33470,LOXAHATCHEE,FL,1,0,13224.61,8,73,0,110529,33403,49,110222,2,16
184287,18573281JTDZN3EU3D3256613,4515,JTDZN3EU3D3256613,50.09,122.48,0.671428571,106.9338786,0,0,0.328571429,34.72612143,2016-01-01T00:00:00.0000000,36000,117440,33,14,5,2018-09-30T00:00:00.0000000,33412,WEST PALM BEACH,FL,1,0,11025.43,11,73,0,110529,33403,60,110222,2,16
184288,493586865YFBU4EEXDP195397,4515,5YFBU4EEXDP195397,65.58,165.16,0.69,168.8819333,0,0,0.31,76.83806667,2016-05-27T00:00:00.0000000,36000,35436,216,3,5,2018-03-31T00:00:00.0000000,33417,WEST PALM BEACH,FL,1,0,12202.42,8,73,0,110529,33403,91,110222,2,16
184289,51190236JTDKN3DU2A5113347,4515,JTDKN3DU2A5113347,398.42,202.49,0.875,529.875,0.125,100.13,0,0,2013-04-29T00:00:00.0000000,36000,146125,97,2,8,2018-07-28T00:00:00.0000000,33458,JUPITER,FL,2,0,7527.88,8,73,0,110529,33403,10,110222,2,16
184290,670265214T1BF1FK1EU393394,4515,4T1BF1FK1EU393394,15.21,55.68,0.75,73.48416667,0.083333333,12.36916667,0.166666667,11.41333333,2017-01-01T00:00:00.0000000,36000,57144,249,3,4,2018-02-26T00:00:00.0000000,33404,RIVIERA BEACH,FL,1,0,13819.98,8,73,0,110529,33403,37,110222,2,16
184291,743679885TDKK3DC3FS581900,4515,5TDKK3DC3FS581900,226.25,40.73,0,0,0,0,1,266.985,2018-02-28T00:00:00.0000000,36000,38540,247,2,3,2018-02-28T00:00:00.0000000,33470,LOXAHATCHEE,FL,1,0,20138.05,11,73,0,110529,33403,37,110222,2,16
184292,754898895TDKK3DC3FS581900,4515,5TDKK3DC3FS581900,37.61,36.47,0.372857143,44.45725714,0.047142857,0.707142857,0.58,19.24274286,2018-02-28T00:00:00.0000000,36000,59945,8,7,3,2018-10-25T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,1,0,18455.62,11,73,0,110529,33403,100,110222,2,16
184293,570788454T1FA38P75U064039,4515,4T1FA38P75U064039,72.95,127.83,1,214.84,0,0,0,0,2008-06-01T00:00:00.0000000,36000,94692,85,1,13,2018-08-09T00:00:00.0000000,33458,JUPITER,FL,1,0,6854.15,2,73,0,110529,33403,103,110222,2,16
184294,57078845JTEDS41A192092615,4515,JTEDS41A192092615,356.65,223.64,0.875,603.82875,0,0,0.125,12.97125,2012-10-19T00:00:00.0000000,36000,111720,192,4,9,2018-04-24T00:00:00.0000000,33458,JUPITER,FL,1,0,10736.71,11,73,0,110529,33403,54,110222,2,16
184295,57078845JTHFF2C20B2517466,4515,JTHFF2C20B2517466,270.51,156.46,1,456.48,0,0,0,0,2014-01-01T00:00:00.0000000,50000,23085,192,2,7,2018-04-24T00:00:00.0000000,33458,JUPITER,FL,1,0,21308.99,2,76,1,110529,33403,53,110222,2,16
184296,792974484T1FA38P75U064039,4515,4T1FA38P75U064039,0,0,0,0,0,0,1,0,2008-06-01T00:00:00.0000000,36000,95313,33,1,13,2018-09-30T00:00:00.0000000,33401,WEST PALM BEACH,fl,1,0,6830.26,2,73,0,110529,33403,12,110222,2,16
184297,11186934T3ZK11A79U019118,4515,4T3ZK11A79U019118,115.6,17.36,0.75,88.7875,0,0,0.25,53.4875,2013-06-21T00:00:00.0000000,36000,30512,105,2,9,2018-07-20T00:00:00.0000000,33404-4143,RIVIERA BEACH,FL,2,0,14836.27,11,73,0,110529,33403,101,110222,2,16
184298,72684947JTDKDTB33D1549522,4515,JTDKDTB33D1549522,86.5,89.81,0.7275,130.170275,0,0,0.2725,58.299725,2016-01-01T00:00:00.0000000,36000,77794,33,4,5,2018-09-30T00:00:00.0000000,33404,RIVIERA BEACH,FL,1,0,10919.61,4,73,0,110529,33403,10,110222,2,16
184299,703553035YFBU4EE1DP182053,4515,5YFBU4EE1DP182053,76.88,63.91,0.792857143,118.2023571,0.035714286,16.64964286,0.171428571,6.628,2016-05-14T00:00:00.0000000,36000,59634,95,7,5,2018-07-30T00:00:00.0000000,33463,LAKE WORTH,FL,1,0,11091.73,8,73,0,110529,33403,51,110222,2,16
184300,528561221NXBU40E49Z095714,4515,1NXBU40E49Z095714,403.82,400.55,0.916666667,688.4225,0.043333333,76.54096667,0.043333333,76.54096667,2012-01-01T00:00:00.0000000,36000,118433,11,3,9,2018-10-22T00:00:00.0000000,33401,WEST PALM BEACH,FL,2,0,6861.71,8,73,0,110529,33403,45,110222,2,16
184301,49105657JTEZU4BFXAK009598,4515,JTEZU4BFXAK009598,143.16,24.44,0.547142857,129.3941857,0,0,0.452857143,48.91867143,2013-01-01T00:00:00.0000000,36000,86913,100,7,8,2018-07-25T00:00:00.0000000,33403,LAKE PARK,FL,1,0,22015.07,11,73,0,110529,33403,40,110222,2,16
184302,523433625TDKK4CC7AS327493,4515,5TDKK4CC7AS327493,87.81,16,0,0,0.125,25.95375,0.875,77.86125,2013-01-01T00:00:00.0000000,36000,128649,39,2,8,2018-09-24T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,1,0,8066.59,11,73,0,110529,33403,69,110222,2,16
184303,34977887JTDZN3EU3D3257566,4515,JTDZN3EU3D3257566,61.42,166.84,0.4325,160.4245,0.1825,44.031,0.3825,6.6245,2016-01-01T00:00:00.0000000,36000,50643,8,4,5,2018-10-25T00:00:00.0000000,33480,PALM BEACH,FL,1,0,14626.46,11,73,0,110529,33403,56,110222,2,16
184304,249095372T3YFREV4EW102298,4515,2T3YFREV4EW102298,177.7,211.96,0.852,367.831,0.04,4.708,0.108,41.623,2017-06-07T00:00:00.0000000,36000,59544,87,5,4,2018-08-07T00:00:00.0000000,33463,GREENACRES,FL,1,0,17102.73,11,73,0,110529,33403,88,110222,2,16
184305,11174202T1BU4EE0AC479665,4515,2T1BU4EE0AC479665,180.55,107.13,0.916666667,226.2116667,0.083333333,61.14166667,0,0,2013-10-17T00:00:00.0000000,36000,62051,41,3,8,2018-09-22T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,1,0,8943.97,8,73,0,110529,33403,100,110222,2,16
184306,792191022T3ZFREV3EW105407,4515,2T3ZFREV3EW105407,0,0,0,0,0,0,1,0,2017-01-01T00:00:00.0000000,36000,72148,35,1,4,2018-09-28T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,1,0,14723.56,11,73,0,110529,33403,20,110222,2,16
184307,51582114JTDBU4EE3AJ087557,4515,JTDBU4EE3AJ087557,88.16,132.89,0.845555556,198.6361667,0.043333333,29.25077778,0.111111111,5.348611111,2013-12-30T00:00:00.0000000,36000,89523,59,9,8,2018-09-04T00:00:00.0000000,33407,RIVIERA BEACH,FL,1,0,8325.51,8,73,0,110529,33403,96,110222,2,16
184308,11224382T1BURHE1FC302543,4515,2T1BURHE1FC302543,166.36,275.56,0.873333333,330.8587667,0.023333333,5.173466667,0.105,58.52473333,2018-01-01T00:00:00.0000000,36000,84939,2,6,3,2018-10-31T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,1,0,11188.5,8,73,0,110529,33403,39,110222,2,16
184309,751122591N4AA51EX9C813307,4515,1N4AA51EX9C813307,85.7,18.27,0,0,0,0,1,107.12,2011-10-21T00:00:00.0000000,36000,19723,210,2,9,2018-04-06T00:00:00.0000000,33401,WEST PALM BEACH,FL,1,0,10179.03,8,64,0,110529,33403,93,110222,2,16
184310,755277752T3YF4DV0BW099254,4515,2T3YF4DV0BW099254,122.7,55.61,0.666666667,183.6666667,0,0,0.333333333,47.95,2015-01-10T00:00:00.0000000,36000,64810,35,3,7,2018-09-28T00:00:00.0000000,34997,STUART,FL,1,0,14208.16,11,73,0,110529,33403,89,110222,2,16
184311,750838262T3YK4DV9BW010518,4515,2T3YK4DV9BW010518,501.72,154.45,0.475,23.6375,0.1675,409.797125,0.3575,215.910375,2014-01-03T00:00:00.0000000,36000,35086,41,4,7,2018-09-22T00:00:00.0000000,33477,JUPITER,FL,1,0,16283.04,11,73,0,110529,33403,95,110222,2,16
184312,11403845TBDT44116S502310,4515,5TBDT44116S502310,52.16,41.31,0.9,87.706,0,0,0.1,11.764,2008-08-20T00:00:00.0000000,36000,74497,389,2,12,2017-10-09T00:00:00.0000000,33409,WEST PALM BEACH,FL,2,0,13571.85,7,73,0,110529,33403,49,110222,2,16
184313,794094153N1CE2CP7FL354308,4515,3N1CE2CP7FL354308,54.53,25.46,0.4,31.996,0,0,0.6,47.994,2020-05-06T00:00:00.0000000,36000,64651,22,1,3,2018-10-11T00:00:00.0000000,33409,SINGER ISLAND,fl,1,1,8660.97,4,64,0,110529,33403,89,110222,2,16
184314,795507165TDYK3EH7DS141020,4515,5TDYK3EH7DS141020,60,451.66,1,170.15,0,0,0,0,2016-01-01T00:00:00.0000000,36000,46685,20,1,5,2018-10-13T00:00:00.0000000,33026,PEMBROKE PINES,fl,1,0,20509.24,11,73,0,110529,33403,49,110222,2,16
184315,11290344T1BE32K02U587298,4515,4T1BE32K02U587298,18.49,21.85,1,21.56,0,0,0,0,2005-06-01T00:00:00.0000000,36000,244390,688,1,16,2016-12-14T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,2,0,4395.45,8,73,0,110529,33403,20,110222,2,16
184316,237609314T1BF1FK0FU024561,4515,4T1BF1FK0FU024561,64.37,44.51,0.5,51.345,0.165,16.79865,0.335,34.10635,2018-02-08T00:00:00.0000000,36000,30847,308,2,3,2017-12-29T00:00:00.0000000,33407,RIVIERA BEACH,FL,1,1,15946.69,8,73,0,110529,33403,19,110222,2,16
184317,1125540JTDKN3DU6A0221256,4515,JTDKN3DU6A0221256,451.87,46.05,0.43,220.5728,0.14,71.8144,0.43,220.5728,2013-01-01T00:00:00.0000000,36000,99947,545,1,8,2017-05-06T00:00:00.0000000,33004,DANIA,FL,1,0,9441.53,8,73,0,110529,33403,21,110222,2,16
184318,220954024T1BF1FK8EU348758,4515,4T1BF1FK8EU348758,64.26,184.04,0.875,218.35625,0,0,0.125,40.12375,2017-01-01T00:00:00.0000000,36000,20643,575,2,4,2017-04-06T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,1,0,15722.78,8,73,0,110529,33403,12,110222,2,16
184319,11347831NXBU40E99Z010852,4515,1NXBU40E99Z010852,29.24,11,1,32.37,0,0,0,0,2012-01-01T00:00:00.0000000,36000,37648,310,2,9,2017-12-27T00:00:00.0000000,33458,JUPITER,FL,1,0,8685.03,8,73,0,110529,33403,103,110222,2,16
184320,11347832T3ZF4DV4BW070845,4515,2T3ZF4DV4BW070845,36.64,48.62,0.518888889,25.98224444,0.055555556,25.10777778,0.425555556,26.68664444,2014-01-01T00:00:00.0000000,36000,85985,8,9,7,2018-10-25T00:00:00.0000000,33458,JUPITER,FL,1,0,10976.09,11,73,0,110529,33403,19,110222,2,16
184321,796996192T1BU4EE1DC028376,4515,2T1BU4EE1DC028376,28.64,41.35,0.67,35.8383,0,0,0.33,17.6517,2016-01-01T00:00:00.0000000,36000,130519,8,1,5,2018-10-25T00:00:00.0000000,33407,WEST PALM BEACH,FL,1,0,7871.05,8,73,0,110529,33403,41,110222,2,16
184322,693300882T3WFREVXFW170811,4515,2T3WFREVXFW170811,22.97,43.65,0.916666667,56.13916667,0,0,0.083333333,4.454166667,2018-01-01T00:00:00.0000000,36000,74065,7,3,3,2018-10-26T00:00:00.0000000,33415,WEST PALM BEACH,FL,1,0,15334.6,11,73,0,110529,33403,21,110222,2,16
184323,514344615YFBURHE5FP246302,4515,5YFBURHE5FP246302,104.86,160.85,0.67,194.1956,0.14,32.53958,0.194,42.87648,2018-01-01T00:00:00.0000000,36000,43416,48,5,3,2018-09-15T00:00:00.0000000,33403,LAKE PARK,FL,1,0,13423.07,8,73,0,110529,33403,24,110222,2,16
184324,75740311JTDKN3DU4D5633618,4515,JTDKN3DU4D5633618,70.95,226.49,1,318.26,0,0,0,0,2016-01-01T00:00:00.0000000,36000,35490,211,1,5,2018-04-05T00:00:00.0000000,33404,SINGER ISLAND,fl,1,0,14764.43,4,73,0,110529,33403,89,110222,2,16
184325,11446844T1BF3EK6BU655855,4515,4T1BF3EK6BU655855,137.98,584.84,0,0,0.25,361.4125,0.75,361.4125,2013-10-16T00:00:00.0000000,36000,47700,598,2,7,2017-03-14T00:00:00.0000000,33407,WEST PALM BEACH,FL,2,0,10934.42,8,73,0,110529,33403,18,110222,2,16
184326,11160485TDKK3DC0CS210270,4515,5TDKK3DC0CS210270,137.12,191.82,0.67875,152.4912625,0.05,82.9105,0.2725,99.8908875,2014-12-31T00:00:00.0000000,36000,85750,149,8,6,2018-06-06T00:00:00.0000000,33426,BOYNTON BEACH,FL,1,0,13555.04,11,73,0,110529,33403,55,110222,2,16
184327,365096334T1BF1FK3EU465065,4515,4T1BF1FK3EU465065,66.18,71.79,0.93,133.7014,0,0,0.07,13.9286,2017-01-01T00:00:00.0000000,36000,17791,143,2,4,2018-06-12T00:00:00.0000000,34058,FPO,FL,1,0,15871.45,8,73,0,110529,33403,34,110222,2,16
184328,78366409JTEZU5JR5D5051052,4515,JTEZU5JR5D5051052,155.24,0,0.25,3.9975,0,0,0.75,151.25,2016-03-11T00:00:00.0000000,36000,34957,33,4,5,2018-09-30T00:00:00.0000000,33469,TEQUESTA,FL,1,0,24366.27,11,73,0,110529,33403,34,110222,2,16
184329,233347905NPEB4AC7EH932545,4515,5NPEB4AC7EH932545,32.86,27.12,0.75,48.135,0,0,0.25,16.045,2017-01-01T00:00:00.0000000,60000,29478,549,1,4,2017-05-02T00:00:00.0000000,33403,LAKE PARK,FL,1,0,12076.71,8,0,0,110529,33403,76,110222,2,16
184330,233347902T1BURHE3EC021780,4515,2T1BURHE3EC021780,102.9,173.3,0.61,238.4645333,0.333333333,12.54333333,0.056666667,42.2688,2016-09-30T00:00:00.0000000,36000,31104,381,3,4,2017-10-17T00:00:00.0000000,33403,LAKE PARK,FL,1,0,13146.8,8,73,0,110529,33403,81,110222,2,16
184331,729456805NPEB4AC7EH932545,4515,5NPEB4AC7EH932545,26.58,89.04,0.6,101.6206667,0,0,0.4,21.83933333,2017-01-01T00:00:00.0000000,60000,39765,78,3,4,2018-08-16T00:00:00.0000000,33403,LAKE PARK,fl,1,0,11641.57,8,0,0,110529,33403,43,110222,2,16
184332,729456802T1BURHE3EC021780,4515,2T1BURHE3EC021780,105.56,69.17,0.835,140.4774,0.165,20.6976,0,0,2016-09-30T00:00:00.0000000,36000,39933,8,2,4,2018-10-25T00:00:00.0000000,33403,LAKE PARK,fl,1,0,12781.81,8,73,0,110529,33403,48,110222,2,16
184333,11325025TDBT48A25S257394,4515,5TDBT48A25S257394,279.75,277.99,0.922,558.33106,0.078,28.42294,0,0,2008-06-01T00:00:00.0000000,36000,93485,332,5,13,2017-12-05T00:00:00.0000000,33410,PBG,FL,1,0,11466.55,11,73,0,110529,33403,97,110222,2,16
184334,744468675TFEV54138X053575,4515,5TFEV54138X053575,40.14,35.84,0.75,60.975,0,0,0.25,20.325,2011-05-23T00:00:00.0000000,36000,152934,105,2,10,2018-07-20T00:00:00.0000000,33458,JUPITER,FL,1,0,13428.86,7,73,0,110529,33403,73,110222,2,16
184335,76361904JTDKN3DU2B5310715,4515,JTDKN3DU2B5310715,86.83,206.82,0.95,304.938,0,0,0.05,8.077,2014-01-01T00:00:00.0000000,36000,142856,33,4,7,2018-09-30T00:00:00.0000000,33432,BOCA RATON,FL,1,0,8251.11,8,73,0,110529,33403,76,110222,2,16
184336,57974028JTLKE50E181056526,4515,JTLKE50E181056526,209.96,293.47,0.88,436.128,0.13,64.428,0,0,2011-05-22T00:00:00.0000000,36000,91933,575,1,10,2017-04-06T00:00:00.0000000,33407,WEST PALM BEACH,FL,2,0,5663.21,11,68,0,110529,33403,84,110222,2,16
184337,519933545J6TF1H53BL000183,4515,5J6TF1H53BL000183,11,0,1,11.77,0,0,0,0,2014-01-01T00:00:00.0000000,36000,125700,322,1,7,2017-12-15T00:00:00.0000000,33407,WEST PALM BEACH,FL,1,0,9928.5,9,70,0,110529,33403,53,110222,2,16
184338,519933544T1CE30P67U757951,4515,4T1CE30P67U757951,52.19,139.52,0.767857143,66.1475,0.053571429,65.26392857,0.178571429,64.44642857,2010-03-19T00:00:00.0000000,36000,128745,94,14,11,2018-07-31T00:00:00.0000000,33407,WEST PALM BEACH,FL,1,0,6649.4,3,73,0,110529,33403,56,110222,2,16
184339,709807144T1BD1FK8FU151368,4515,4T1BD1FK8FU151368,251.72,669.36,0.88,863.6408,0,0,0.13,127.5833,2018-01-01T00:00:00.0000000,36000,31252,381,1,3,2017-10-17T00:00:00.0000000,33462,LANTANA,FL,1,1,17750.55,8,73,0,110529,33403,92,110222,2,16
184340,275581094T1BD1FK8FU151368,4515,4T1BD1FK8FU151368,190,0,0,0,0,0,1,13.3,2018-01-01T00:00:00.0000000,36000,38062,22,1,3,2018-10-11T00:00:00.0000000,33434,BOCA RATON,FL,1,0,17378.18,8,73,0,110529,33403,86,110222,2,16
184341,420359782T1BU4EE8BC624081,4515,2T1BU4EE8BC624081,51.33,50.8,0.781666667,74.26515833,0.1075,14.80500833,0.110833333,15.32133333,2014-01-01T00:00:00.0000000,36000,110218,27,12,7,2018-10-06T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,1,0,8159.64,8,73,0,110529,33403,30,110222,2,16
184342,11329174T1CE38PX6U749404,4515,4T1CE38PX6U749404,10.95,17,1,21.2,0,0,0,0,2011-04-18T00:00:00.0000000,36000,140313,702,1,12,2016-11-30T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,2,0,4593.2,3,73,0,110529,33403,31,110222,2,16
184343,11157564T1BE32K63U193421,4515,4T1BE32K63U193421,157.64,237.89,0.915,390.8071,0,0,0.085,30.6629,2006-06-01T00:00:00.0000000,36000,264242,574,2,15,2017-04-07T00:00:00.0000000,33417,HAVERHILL,FL,1,0,4227.13,8,73,0,110529,33403,55,110222,2,16
184344,788880424T1BF1FK6EU465352,4515,4T1BF1FK6EU465352,109.64,173.37,0.5,278.89,0,0,0.5,12.84,2017-01-01T00:00:00.0000000,36000,70748,45,2,4,2018-09-18T00:00:00.0000000,33426,BOYNTON BEACH,FL,1,0,13110.81,8,73,0,110529,33403,102,110222,2,16
